#Information required

#Energy levels (keV) - LINE 0
0,1332.508,2158.610,2505.748

# Measured Peaks - LINES 1-4
0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
6.45859840e+03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
1.54754831e-01, 4.84115363e-01, 0.00000000e+00, 0.00000000e+00
1.24997727e+03, 6.97251854e+03, 7.59224574e-01, 0.00000000e+00

#Conversion Coefficients - LINES 5-8
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
